Date,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,ULTRACEMCO.NS,WIPRO.NS
2020-12-24,2538.78466796875,608.1820678710938,516.0113525390625,779.6471557617188,1341.18603515625,2267.0537109375,500.53173828125,1111.09326171875,171.85638427734375,1954.6942138671875,1200.480712890625,7213.81640625,1772.265380859375,98.68464660644531,911.0281372070312,246.22691345214844,562.5851440429688,2719.76904296875,4939.5947265625,187.0720977783203
2020-12-28,2572.961181640625,615.6074829101562,517.922119140625,781.7247314453125,1356.3056640625,2254.455078125,506.9156494140625,1114.91357421875,172.59786987304688,1982.908935546875,1226.350830078125,7249.6142578125,1775.224365234375,99.48970794677734,915.2083129882812,253.93165588378906,559.2503662109375,2738.5126953125,5034.96435546875,187.41470336914062
2020-12-29,2585.328369140625,628.115966796875,517.5638427734375,793.6822509765625,1370.08154296875,2250.1142578125,515.3952026367188,1123.90283203125,174.28677368164062,1993.277587890625,1222.023193359375,7219.919921875,1743.2752685546875,98.5288314819336,909.155029296875,256.42291259765625,562.7280883789062,2739.541015625,5039.46826171875,188.4425811767578
2020-12-30,2621.373779296875,623.0327758789062,530.864990234375,797.7527465820312,1375.16943359375,2271.159423828125,515.3463745117188,1120.7564697265625,173.9572296142578,2011.8714599609375,1228.8712158203125,7375.462890625,1754.4056396484375,98.78852081298828,911.644775390625,255.50021362304688,556.4396362304688,2719.722900390625,5243.13232421875,188.14889526367188
2020-12-31,2650.229736328125,618.3982543945312,526.9886474609375,802.374755859375,1378.8172607421875,2260.589111328125,521.4867553710938,1128.8466796875,172.1859588623047,1989.588623046875,1224.6387939453125,7411.0185546875,1755.45556640625,98.60673522949219,906.9849243164062,253.70095825195312,564.3954467773438,2676.206298828125,5177.92041015625,189.05441284179688
2021-01-01,2660.82275390625,621.737060546875,525.4908447265625,806.0635986328125,1368.017578125,2253.18115234375,514.128173828125,1133.0263671875,176.18165588378906,1988.0435791015625,1233.5791015625,7451.41796875,1761.2257080078125,98.4249496459961,907.9901123046875,257.8070068359375,568.111328125,2737.43798828125,5180.515625,189.9599151611328
2021-01-04,2639.876220703125,622.6341552734375,519.1264038085938,831.4200439453125,1359.3297119140625,2289.93896484375,518.2216796875,1158.01611328125,175.81089782714844,1959.62939453125,1250.318359375,7462.07421875,1754.281494140625,97.87958526611328,909.5205078125,259.3294982910156,575.8767700195312,2841.391357421875,5216.1572265625,194.02243041992188
2021-01-05,2678.366455078125,662.252685546875,509.4528503417969,840.7061157226562,1369.6014404296875,2312.6357421875,523.6309814453125,1163.0048828125,174.20436096191406,1953.846923828125,1242.42431640625,7416.68603515625,1771.4920654296875,97.64585876464844,898.2134399414062,259.97540283203125,574.9716796875,2891.4521484375,5229.865234375,198.86810302734375
2021-01-06,2689.39111328125,652.08642578125,500.625244140625,829.5543823242188,1363.697509765625,2281.257080078125,532.8414306640625,1152.488037109375,169.22003173828125,1964.4647216796875,1249.7479248046875,7390.67333984375,1767.3875732421875,101.8789291381836,874.5257568359375,263.0203552246094,576.7343139648438,2852.65625,5334.78173828125,198.91705322265625
2021-01-07,2676.83251953125,668.8806762695312,505.6710205078125,816.2825317382812,1359.569580078125,2235.533935546875,527.38330078125,1134.5546875,167.07801818847656,1946.5189208984375,1273.4779052734375,7330.07373046875,1730.3553466796875,102.34635925292969,873.1095581054688,265.465576171875,573.4948120117188,2835.175048828125,5285.4326171875,199.08836364746094
2021-01-08,2727.1142578125,670.4754028320312,505.7705383300781,843.5045776367188,1374.3533935546875,2256.625732421875,528.3092651367188,1179.4549560546875,166.0070037841797,1964.763671875,1306.2432861328125,7764.92529296875,1747.4373779296875,105.72241973876953,883.4114379882812,263.8969421386719,591.5028076171875,2917.5341796875,5475.19287109375,210.5662384033203
